student_id,age,gender,department,semester,study_hours_per_week,attendance_percentage,assignment_average,midterm_score,previous_gpa,internet_access,extra_academic_support,part_time_job,extracurricular_hours_per_week,absences,final_score,at_risk,risk_label,data_origin
STU7294,18,Female,Computer Science,2,12.773730215902154,95.7955657926059,71.30549491053648,69.33300960696552,2.856114637660201,Yes,Yes,Yes,6.731429340173855,3,82.04028737606738,0,Not At Risk,Synthetic
STU7295,19,Female,Computer Science,4,8.42574071716527,84.78676210619118,66.57666019021353,58.45657785172354,2.728675198969899,Yes,No,No,0.6876303171333761,3,67.64358993566623,0,Not At Risk,Synthetic
STU7296,18,Female,Business,2,11.00885639629664,97.76044829025682,65.17739219621927,74.37654389909743,2.785967632388148,Yes,No,No,5.2483007722252095,6,65.4899556355941,0,Not At Risk,Synthetic
STU7297,23,Male,Computer Science,8,19.157848771011253,68.51993222950091,52.55793996475566,63.601526630030094,3.310772862320488,Yes,No,No,3.024771119874551,4,72.47285691567271,0,Not At Risk,Synthetic
STU7298,21,Female,Business,5,21.296949724613786,88.95901580450075,78.12609237421744,57.37532698556846,2.7224358257773384,No,Yes,Yes,3.40868036045261,11,66.98724388747584,0,Not At Risk,Synthetic
STU7299,24,Male,Computer Science,8,13.82383039255642,66.45003954370897,70.96840175815872,79.40147819402705,2.5298412373145918,Yes,No,No,0.0,7,59.321362283394855,0,Not At Risk,Synthetic
STU7300,22,Male,Business,5,12.917750929472353,91.34184356739044,75.50646861942235,63.20574661364277,2.9828675762010346,No,Yes,No,4.162732905814374,4,81.17557403585144,0,Not At Risk,Synthetic
STU7301,21,Female,Computer Science,8,12.553953609115657,79.44423889817404,73.01462009016134,55.62652422168224,2.605767686757568,Yes,No,No,8.155424460200502,8,66.74620025155492,0,Not At Risk,Synthetic
STU7302,20,Female,Computer Science,4,16.342061246046008,74.62910685909262,73.19459120793363,97.45803732394538,3.445438263452728,Yes,Yes,No,0.7879940268083526,2,81.92711121202879,0,Not At Risk,Synthetic
STU7303,23,Male,Engineering,6,10.285366700741038,71.31772802596852,62.020144845151854,79.99399286829306,3.487756222646202,Yes,No,Yes,1.4273159911741224,6,59.71166442353316,0,Not At Risk,Synthetic
STU7304,21,Female,Social Sciences,2,6.34548230476839,58.98646742673387,57.457750803574605,59.52919826827522,2.016116499511402,Yes,Yes,No,9.781495469836518,9,50.96978065759945,1,At Risk,Synthetic
STU7305,17,Male,Business,7,13.494380752989265,76.10071651241994,76.7841413291545,58.764738649540895,3.1640831634253046,Yes,No,No,9.780686793534175,13,64.62029770669606,0,Not At Risk,Synthetic
STU7306,20,Female,Social Sciences,5,18.293442876837464,79.09594624495675,92.00379636171462,58.08166433677618,3.8288193266767774,Yes,Yes,No,6.697215196415647,3,90.04244348321002,0,Not At Risk,Synthetic
STU7307,22,Female,Engineering,3,21.76770836137104,66.4332991011945,69.03852974236158,78.70406969005664,3.0360862732047567,No,No,Yes,5.742204617010746,7,67.84190222285976,0,Not At Risk,Synthetic
STU7308,20,Female,Social Sciences,6,15.503693164335637,67.37608270273373,77.01664316170847,76.55024210904334,2.8388621344282323,Yes,No,Yes,8.437596623606506,6,71.85971359111741,0,Not At Risk,Synthetic
STU7309,22,Male,Social Sciences,6,10.25015526816629,79.35684695812688,75.55163544824273,23.464769876055556,3.2837163177793665,Yes,No,Yes,2.4648679411550494,5,74.1712835759965,0,Not At Risk,Synthetic
STU7310,24,Female,Engineering,3,15.812414171684948,75.05924810521147,87.62119988164633,74.23510852832912,2.307000083360791,Yes,Yes,No,14.13078343993932,11,57.551882332401675,0,Not At Risk,Synthetic
STU7311,18,Male,Social Sciences,8,14.207418849417,72.06889214633132,67.62785447339681,91.87765214103146,2.9280209266563517,Yes,Yes,No,3.5694428315230864,5,71.3649563282407,0,Not At Risk,Synthetic
STU7312,23,Male,Social Sciences,7,13.15697909067468,86.68412690249751,53.077885729598,76.4002136295813,2.775005546247173,Yes,No,Yes,6.343406346801643,5,61.05243579056374,0,Not At Risk,Synthetic
STU7313,18,Female,Computer Science,8,19.19571835134152,87.01886864666743,97.69904477954056,55.5563185134115,2.8771689799158464,Yes,Yes,No,6.836823752850752,2,72.98949802440299,0,Not At Risk,Synthetic
STU7314,23,Male,Computer Science,1,13.818383096180405,54.88384675217225,77.34294445039713,77.09846899911098,2.633529127631946,Yes,Yes,No,5.288690577850518,12,64.29831883090635,1,At Risk,Synthetic
STU7315,19,Male,Computer Science,4,6.58228797029107,90.74353636884761,60.46795312013854,50.831703789788,2.931664424315083,Yes,No,No,0.18458721586361898,4,62.8487252962747,0,Not At Risk,Synthetic
STU7316,18,Female,Computer Science,4,7.064163270202305,71.15536701928251,69.53750372538416,54.23240023350448,3.2029782498451094,Yes,No,No,8.419893199514613,7,69.57555031773146,0,Not At Risk,Synthetic
STU7317,20,Male,Business,5,19.215987199015814,81.47129816556402,74.84595497875499,35.961895242489774,2.5231094004794317,Yes,Yes,No,3.6060664906341207,2,69.85718673781145,0,Not At Risk,Synthetic
STU7318,21,Female,Social Sciences,7,11.829437000344011,82.41293630034293,54.2331887258059,80.75018010779723,2.5811542858779952,Yes,No,No,4.48034527775331,10,64.05332516547068,0,Not At Risk,Synthetic
STU7319,20,Male,Computer Science,6,11.631535681963761,89.12870296901718,65.41071642896458,57.28171485636179,3.998637751559213,Yes,Yes,No,9.726992703178047,6,75.96599945267799,0,Not At Risk,Synthetic
STU7320,22,Male,Computer Science,5,19.333861515853755,97.56801315611868,70.79579217148162,45.930680680089274,2.4013941068911615,Yes,No,No,3.925108316687718,6,74.916818670345,0,Not At Risk,Synthetic
STU7321,20,Male,Engineering,2,10.79286807755588,61.14819070374701,71.76405072103738,63.626456069315104,2.8670598958081546,Yes,No,No,0.22452800727579147,8,63.992061829907165,0,Not At Risk,Synthetic
STU7322,17,Male,Engineering,6,15.647583855688582,72.31691044418892,91.12989548293025,56.44644530447947,2.483435532844044,Yes,No,No,9.014699339371308,5,76.92558687685643,0,Not At Risk,Synthetic
STU7323,17,Male,Business,6,11.334040027634426,95.20395430814226,87.939456872885,59.768866516921626,3.4656988721194675,Yes,No,No,5.385514347756591,5,89.33755004261866,0,Not At Risk,Synthetic
STU7324,23,Male,Social Sciences,8,16.795933594969554,77.91851407389049,73.62057260340264,44.610861510755704,3.1280250611162246,Yes,No,No,1.8563173145602951,3,69.63971513442031,0,Not At Risk,Synthetic
STU7325,17,Female,Social Sciences,4,14.940651183891745,100.0,80.16181021938854,61.29868695838019,3.128894541017178,Yes,Yes,No,0.1491635083918391,4,76.2691068198579,0,Not At Risk,Synthetic
STU7326,19,Male,Business,7,15.447465749076509,70.922926534666,92.7722827222528,100.0,3.589298015859645,Yes,Yes,No,2.9797839016475867,3,75.3618388503768,0,Not At Risk,Synthetic
STU7327,22,Female,Computer Science,4,13.059189589705742,75.87296790333309,50.73592150732363,60.09758198809649,2.697467850803129,Yes,No,No,9.222407890385899,7,50.486112785995736,0,Not At Risk,Synthetic
STU7328,23,Male,Computer Science,4,15.502624314118632,49.2576814848206,63.566580524099095,41.73781679483269,2.768922147747489,No,No,No,3.039255633927118,4,55.106401329035684,1,At Risk,Synthetic
STU7329,22,Female,Computer Science,2,13.858658419864302,79.29536655013517,59.24273035123514,61.415466718213594,3.184816384360826,Yes,Yes,No,6.430296312597466,6,76.43794199982649,0,Not At Risk,Synthetic
STU7330,21,Male,Social Sciences,5,14.76579236007104,89.80521653673961,71.77906021116247,45.35293831625564,2.2637415147220876,Yes,Yes,Yes,3.7473270503638187,4,69.01069791694269,0,Not At Risk,Synthetic
STU7331,21,Male,Social Sciences,5,12.012454644271918,81.98626183672854,77.19857643295906,76.0942592786597,2.7914304232095772,Yes,No,No,0.6997342347167566,6,58.918327196416485,0,Not At Risk,Synthetic
STU7332,18,Female,Social Sciences,5,13.920326197436191,81.88198454522721,62.739937721919766,94.25441749723738,2.6019307486794103,Yes,No,No,8.717572314912692,4,86.34638436992024,0,Not At Risk,Synthetic
STU7333,21,Female,Business,5,21.867441889364073,89.74769333214137,77.88573161720481,57.20913231770912,2.5172180551495855,No,Yes,Yes,3.177706076185034,11,66.5656771061891,0,Not At Risk,Synthetic
STU7334,19,Male,Business,6,9.547155788564785,70.59754509267539,70.18660613277,30.598707478409725,1.5159053485827398,Yes,No,Yes,5.971790501645983,10,34.59189149145338,1,At Risk,Synthetic
STU7335,20,Male,Engineering,4,28.470941497266256,99.68439150453224,90.7108288321223,62.64420996847621,2.289072554790261,Yes,No,No,3.700764046579366,5,77.10604615991275,1,At Risk,Synthetic
STU7336,17,Male,Engineering,8,19.07463709442136,98.80880089446096,76.2705032873262,68.085010785548,2.4983073090300207,Yes,No,No,1.3874763831720993,4,80.84251258196262,0,Not At Risk,Synthetic
STU7337,23,Male,Business,7,14.813349272553987,77.18776141366828,76.93674549564342,59.143952459253605,2.6942547182226626,No,No,Yes,2.4000095613192807,7,72.44567203031276,0,Not At Risk,Synthetic
STU7338,17,Male,Engineering,3,16.07113325377847,80.58632886576525,59.479793992654606,76.62293376830273,3.2890281652386735,Yes,Yes,No,7.091256368765884,5,77.784523920195,0,Not At Risk,Synthetic
STU7339,24,Female,Business,1,7.1617736996533266,76.85490123155245,68.63542407663553,79.91442557814422,2.7092443461695086,Yes,No,Yes,5.960677887677965,10,71.71068134407805,0,Not At Risk,Synthetic
STU7340,24,Female,Social Sciences,7,7.883732147801402,88.71782874122111,59.358224743884435,79.31432666350526,2.8415312682045086,Yes,No,Yes,6.705188056388393,4,70.49372125331398,0,Not At Risk,Synthetic
STU7341,23,Male,Computer Science,5,16.328243452956674,64.652787870982,64.69540260481716,66.76824321069249,2.5389871169100755,Yes,No,No,4.785269229243264,7,64.56647093373464,0,Not At Risk,Synthetic
STU7342,23,Female,Engineering,7,26.945546008365156,65.33155437839183,77.77117437618436,66.88778306266887,2.984805585033139,Yes,No,No,0.004002866344689774,4,73.40720021587492,0,Not At Risk,Synthetic
STU7343,19,Female,Social Sciences,5,10.87447275611571,67.96581075693564,72.58561799806158,68.4047008076675,2.9301784137302604,Yes,No,Yes,2.7133100572112934,3,60.85699374544423,0,Not At Risk,Synthetic
STU7344,24,Female,Social Sciences,7,11.163363238976558,77.81987838569272,71.74863172169333,51.04009061233931,2.333421675727804,Yes,No,No,0.0,6,67.45766870360562,0,Not At Risk,Synthetic
STU7345,24,Male,Computer Science,5,10.353589905721583,99.71687520245305,62.41844984240683,69.71686013624625,2.2989285693866712,Yes,No,No,1.2539839308068754,7,72.13513580379743,0,Not At Risk,Synthetic
STU7346,22,Male,Computer Science,1,15.060761756362124,70.81832415104589,76.98453991339036,45.01676910360929,2.441116858563846,Yes,No,Yes,11.407728156087389,7,60.993895832190184,0,Not At Risk,Synthetic
STU7347,23,Male,Engineering,7,14.833826693487469,89.89333285467384,40.38874955537518,78.13507496409572,3.2185794466105566,Yes,No,No,5.180913951471303,8,69.8873225182938,0,Not At Risk,Synthetic
STU7348,21,Male,Computer Science,7,16.16644395351555,90.08912257019102,98.10263562824618,66.01111295921223,3.2774230117159573,Yes,No,No,5.514875951740867,10,75.38028697730134,0,Not At Risk,Synthetic
STU7349,21,Female,Business,1,23.130372783434066,67.756947695736,75.63662873868962,87.1821609280031,3.502122466210562,Yes,No,No,3.5240034141751715,5,92.16545166982631,0,Not At Risk,Synthetic
STU7350,19,Female,Engineering,1,19.116916650394842,95.60676340386426,100.0,94.34774211189897,2.465334777396312,Yes,No,No,4.8702488595865825,9,92.86218686804011,0,Not At Risk,Synthetic
STU7351,18,Male,Engineering,4,12.326256483892715,65.66663109526907,85.66090030085763,38.07129462626732,3.1811003855989264,Yes,Yes,No,0.1393489070320605,9,61.22436792229821,0,Not At Risk,Synthetic
STU7352,20,Male,Social Sciences,5,12.286073125722801,82.14238447627586,66.84042197744498,70.96555070230949,3.3148081364003517,Yes,Yes,No,3.2488019906045498,3,89.99119242899091,0,Not At Risk,Synthetic
STU7353,22,Female,Engineering,8,9.245896188140618,66.7248594607675,59.08722994532061,66.15519162303785,3.044859589907018,Yes,No,No,4.546900183239908,3,53.51249872559801,1,At Risk,Synthetic
STU7354,24,Female,Engineering,8,24.25588802250181,82.03863596688421,86.2598430912604,63.35235938103987,2.897332554100658,No,No,Yes,8.311128562016346,7,64.17799256071945,0,Not At Risk,Synthetic
STU7355,21,Female,Social Sciences,2,6.702541059911878,58.980791018226405,57.17741983795713,58.031896869141555,2.1163650243519183,Yes,Yes,No,9.753248844953928,9,51.72514806838147,1,At Risk,Synthetic
STU7356,22,Male,Computer Science,3,10.66389132414178,67.99132687499159,74.79920109530715,69.6020822260423,2.687354531361007,No,No,Yes,3.843595427125871,2,62.31184452152818,0,Not At Risk,Synthetic
STU7357,19,Male,Computer Science,1,20.10877528365289,81.5245196640753,66.54754577916461,69.49071624606441,2.0406213033548206,No,No,Yes,0.06252488786127809,6,69.79370189874315,0,Not At Risk,Synthetic
STU7358,17,Female,Business,5,11.8809505823274,65.95326302684637,76.63004049263843,97.12898824611953,2.190457152971844,Yes,No,No,2.9282471634739937,3,72.31856396404136,0,Not At Risk,Synthetic
STU7359,18,Female,Computer Science,4,6.0090387117879445,71.61375324135015,68.43307817991621,51.28810340687983,3.145430154525582,Yes,No,No,8.565013943188887,7,70.55223413878166,0,Not At Risk,Synthetic
STU7360,19,Female,Business,6,12.583932049079005,79.91455507565968,71.31702615796151,73.31587976682691,2.516356416202978,Yes,No,No,0.28851355026942066,2,64.01176567432726,0,Not At Risk,Synthetic
STU7361,24,Female,Computer Science,4,8.836695173658393,68.88750226909826,68.72418893306687,69.88780623975626,2.9357893012888785,Yes,Yes,No,0.5204565002494588,3,63.58329088513243,0,Not At Risk,Synthetic
STU7362,20,Female,Social Sciences,7,19.816386810920715,83.07362522334766,71.17865700592218,58.65942994670886,2.8131107522586123,Yes,No,No,2.664152475016623,4,66.89225323551463,0,Not At Risk,Synthetic
STU7363,22,Female,Computer Science,2,21.691828213807202,75.06393381272557,73.9125754292283,87.55618885603799,2.5139430715119673,No,No,No,3.629596928566464,5,79.5826110100012,0,Not At Risk,Synthetic
STU7364,20,Male,Social Sciences,7,12.75292433251646,87.27701569736077,76.5222399793997,58.44366514092922,3.6431598607916,No,Yes,No,2.8508367946951667,4,72.56833870116003,0,Not At Risk,Synthetic
STU7365,18,Female,Computer Science,1,19.069135812316716,72.74803313025163,62.72509254382166,66.72168568253602,2.6671781453836516,Yes,No,No,5.522353218856074,3,80.63557628376086,0,Not At Risk,Synthetic
STU7366,18,Female,Computer Science,5,19.631743628268502,69.02514016202693,84.49812568269624,61.283083384583904,2.6160693106064614,No,No,Yes,10.707326114541418,6,63.21180423594852,0,Not At Risk,Synthetic
STU7367,19,Male,Engineering,2,22.520488431288296,76.4998611372796,69.03845797550754,36.53704910518874,3.4327698447094517,Yes,No,Yes,1.1080451661968873,3,70.04014809180767,0,Not At Risk,Synthetic
STU7368,24,Male,Engineering,1,12.413186385795669,58.21626434090362,78.84233072508734,76.17915966426142,3.2422472917665366,Yes,No,No,6.026738229736386,10,59.30569180746304,1,At Risk,Synthetic
STU7369,17,Female,Engineering,4,10.68540667555576,68.33824781708239,29.60275831900495,58.811498042574165,2.605858377280611,Yes,No,No,4.684825500475958,8,53.429282355680066,1,At Risk,Synthetic
STU7370,22,Male,Computer Science,3,20.591554202967192,91.29128800783462,37.820048466615034,88.60924637163872,1.5646635955350967,Yes,No,Yes,5.914728060279811,3,54.19958237744665,1,At Risk,Synthetic
STU7371,23,Female,Computer Science,5,8.771861497898348,67.5071425787351,38.121700765763315,59.42067493969221,2.7496355145967626,Yes,Yes,No,2.2586275364621113,7,57.25844763435959,0,Not At Risk,Synthetic
STU7372,21,Female,Business,2,11.127992883971562,77.71584584930734,78.13088013748016,46.9138178292105,1.872514009364424,Yes,Yes,Yes,8.91093781168881,6,51.77651441479591,1,At Risk,Synthetic
STU7373,23,Male,Social Sciences,7,13.686816921692234,87.9203946118245,53.302249319636985,77.68010835095299,2.768894593912856,Yes,No,No,6.2976989601307505,5,61.52032340007318,0,Not At Risk,Synthetic
STU7374,23,Female,Computer Science,4,15.359794339518933,99.13497479684848,71.4196096508162,83.21694300769923,2.738415921353124,Yes,Yes,No,5.82331749350455,5,83.99842500462479,0,Not At Risk,Synthetic
STU7375,21,Male,Computer Science,8,17.81754574704318,64.58776274526994,98.18950817750384,93.75495929487278,3.747569035500768,Yes,No,No,8.624736813118124,4,92.24324769773703,0,Not At Risk,Synthetic
STU7376,23,Male,Computer Science,8,15.895211696831916,74.21600083474614,45.40938473789767,83.5073730148331,2.7813196679499836,Yes,Yes,No,2.553680360575347,2,76.92334461959264,0,Not At Risk,Synthetic
STU7377,17,Male,Business,1,15.363543279018053,68.96276078374915,46.547855120432,40.01841265567983,1.8803861657516245,Yes,No,No,4.793792035807041,5,69.77752254602166,1,At Risk,Synthetic
STU7378,23,Male,Computer Science,8,19.856580189757583,79.36727905024924,80.98289310974523,71.28906067360961,2.421143844905205,Yes,Yes,No,1.5138770405779702,2,77.74217695125219,0,Not At Risk,Synthetic
STU7379,20,Female,Social Sciences,7,20.859033033916905,83.5536365288628,47.40683749078865,79.18757106896649,2.6110070943548482,No,No,Yes,3.6140131979562296,8,69.80066119174506,0,Not At Risk,Synthetic
STU7380,23,Male,Business,3,6.176095795859178,70.53402099434496,66.85634981551476,84.5897007375858,3.172199661324328,Yes,No,Yes,0.0,1,67.52395099335392,0,Not At Risk,Synthetic
STU7381,24,Female,Social Sciences,5,13.698059411838061,84.92773701958498,85.18709684491293,56.39405379759765,1.683258539011317,Yes,No,No,5.374976122332401,8,62.66554152562524,1,At Risk,Synthetic
STU7382,23,Female,Engineering,6,16.844832682815273,94.05419457708055,99.76268112408167,60.46678203178341,3.1360811632985532,Yes,No,Yes,5.784563722337035,2,73.81422043279484,0,Not At Risk,Synthetic
STU7383,23,Male,Social Sciences,5,5.3719324028959585,93.84965856779453,50.4378457624054,46.76921428859824,2.8053614938540745,Yes,No,No,3.6725283153162245,5,67.50857296793407,0,Not At Risk,Synthetic
STU7384,20,Male,Business,8,9.103023717850386,92.06021403633603,60.86385026369647,67.59497367084315,2.780860177665128,Yes,No,No,5.484337300238651,5,65.57148215498566,0,Not At Risk,Synthetic
STU7385,18,Female,Social Sciences,6,13.80725465429831,81.93654601181244,79.074891877711,76.26925976801742,2.5775509489265325,Yes,No,Yes,8.017036923638615,4,73.644423242885,0,Not At Risk,Synthetic
